song_index,file_name,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
32,Flume - Daze 22.00.mp3,-52.22414017,131.89260864257812,-29.51091957,5.431672573,3.1477367877960205,-0.367471635,-8.344929695,3.8354105949401855,-2.035356522,3.0810799598693848,0.7861480712890625,5.765423298,1.9092196226119995,2.6980555057525635,-2.84239912,-0.405267775,-3.306844234,-2.566598415,-3.16811204,2.2249279022216797
33,Flume - Dreamtime.mp3,-59.15722275,143.09127807617188,-38.52101898,-28.35361481,-10.4163847,-8.044070244,-9.920403481,-1.478619814,0.45646363496780396,13.473444938659668,-3.068943262,-5.39038372,-11.83884335,-5.403043747,-5.72919035,-0.121521488,-2.460497141,2.9345359802246094,-0.009876502,2.828193426132202
36,Flume - Vitality.mp3,-16.13080215,79.92958832,-30.11139679,6.016333103179932,-8.706331253,5.174327850341797,-6.652906418,5.5553460121154785,0.43955910205841064,1.2798776626586914,-0.271813035,6.4626994132995605,-2.826521397,0.587775469,-4.221593857,1.6393795013427734,-2.94199419,5.0544610023498535,2.413510561,6.121635913848877
38,G4ItL9E15awb.128.mp3,-63.77998352,95.17366027832031,-16.3183918,24.69095802307129,-1.269316912,7.280621528625488,-3.335468769,2.1850011348724365,0.7588546872138977,2.7939655780792236,-2.918349981,2.4610910415649414,2.3575010299682617,5.7224040031433105,0.22281602025032043,3.8174095153808594,0.9108064770698547,4.333186626434326,-1.956222653,0.4160606265068054
39,Gigi Masin - Clouds.mp3,-293.9848633,124.6856460571289,23.814430236816406,31.776935577392578,30.982358932495117,14.471817016601562,4.647854328155518,-2.457603216,-1.120625615,-2.468977928,0.4369424879550934,-3.044449091,-5.141536236,-5.271423817,-2.730932713,-0.055679422,-0.184570521,-0.216957375,1.6588529348373413,5.400125980377197
40,Golden Vessel - Shoulders.mp3,-120.6992798,88.96204376220703,9.933935165405273,33.517494201660156,7.789063453674316,14.771256446838379,2.7023141384124756,7.903357506,-3.519181728,6.7711639404296875,-2.133996725,-2.698544025,-2.388409376,-0.09850657,-2.597945452,1.284140706062317,-4.170418739,-0.307959408,-1.922580123,0.5699489712715149
41,Hans Zimmer - Cornfield Chase.mp3,-258.0138245,147.31150817871094,2.8869760036468506,28.275842666625977,2.3684980869293213,2.8226332664489746,-1.012960672,-1.746220946,-2.464715719,-2.082413197,-5.285366058,2.066833734512329,1.862798810005188,2.073770761489868,0.16914764046669006,1.189959168434143,-3.322942972,-1.008872509,-1.89029026,2.9937820434570312
42,Harry Styles - As It Was.mp3,-44.40975571,116.09974670410156,7.1755266189575195,13.872568130493164,6.664643764,2.0383403301239014,-2.756369591,5.486441612243652,-0.699384034,-0.829362452,-1.92046392,0.1915251761674881,-2.560921907,1.9415526390075684,-1.132356644,2.4547696113586426,1.053326964378357,4.6725945472717285,-3.253041029,-0.543790996
43,Hentai Xander - in heat. (instrumental) (𝖘𝖑𝖔𝖜𝖊𝖉 + 𝖗𝖊𝖛𝖊𝖗𝖇).mp3,-218.1775208,156.9375,-11.68511581,38.84921646118164,-5.747559071,11.452263832092285,-0.576307178,-4.288114071,-4.848144054,-1.609974623,-0.402529418,3.6446585655212402,4.844024658203125,6.323767185211182,4.764002323150635,1.3731746673583984,-3.394600391,-2.640226364,-1.811547279,0.5354594588279724
44,Hymn For The Weekend (Mp3Beet.com) - 320Kbps.mp3,-76.56295013,72.75865936279297,-20.65903664,-0.531729817,-13.66286659,0.8614190220832825,-5.889196396,-3.932803392,-5.564869881,-1.955859542,-3.389848948,-1.758838296,-1.230028629,1.9145408868789673,-0.444348454,2.509840488433838,-0.981155813,3.4383440017700195,-0.296378583,-0.890810668
