song_index,file_name,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
10,Camila Cabello - psychofreak (feat. WILLOW).mp3,-94.52386474609375,78.10712432861328,13.032245635986328,7.3655805587768555,-1.0557595491409302,-5.132176876068115,-2.378957986831665,-9.568316459655762,-0.8011542558670044,3.812925338745117,-0.3896900713443756,1.0408515930175781,-3.159325361251831,2.722982883453369,-3.18562650680542,2.751645803451538,-0.4115135371685028,1.9909698963165283,-4.252583980560303,1.152101993560791
11,Camille - Le Festin.mp3,-187.6149444580078,97.04216003417969,14.079025268554688,24.251033782958984,-0.429331511259079,9.442708015441895,8.77924633026123,-6.771100997924805,3.9701497554779053,4.268723487854004,-8.301644325256348,2.91402530670166,-2.6672704219818115,3.5321853160858154,1.0832667350769043,4.051943778991699,-2.046323299407959,1.9741171598434448,-0.9792050719261169,1.7610667943954468
12,Chris Lake - I Want You.mp3,-64.35577392578125,52.69104766845703,12.803508758544922,19.910369873046875,-0.8837642669677734,10.820394515991211,2.22747540473938,5.863195419311523,4.305514335632324,7.0504984855651855,-5.253036975860596,0.9858863353729248,-1.2650930881500244,5.236606597900391,-1.057359218597412,0.09974133968353271,-8.967028617858887,1.5215815305709839,-2.92206072807312,2.3926680088043213
13,Coldplay - Yellow.mp3,-65.45967864990234,84.80200958251953,-6.357750415802002,34.27745819091797,10.992939949035645,2.4043233394622803,0.034507784992456436,9.25912857055664,-2.5569491386413574,0.02263251505792141,-1.574123501777649,2.2036850452423096,-1.7473398447036743,-0.22959665954113007,-0.5486010313034058,1.2121944427490234,-8.422411918640137,-5.274699687957764,-6.02485990524292,-1.0125211477279663
14,Cospe - Sippin.mp3,-117.67292785644531,83.4408187866211,21.232553482055664,20.688640594482422,9.37923526763916,10.950865745544434,0.9916365742683411,2.910548210144043,-6.7149481773376465,-0.6220831274986267,-2.5929198265075684,1.7280877828598022,-2.1848344802856445,-2.902984142303467,-6.995944499969482,-1.3375990390777588,-3.494863748550415,3.0885238647460938,-1.5425264835357666,0.42324912548065186
15,Cospe - System Error.mp3,-147.8399200439453,99.7846908569336,-6.338413238525391,2.8482329845428467,-4.2563347816467285,4.094989776611328,-4.245177745819092,2.1562509536743164,-6.619542598724365,-1.6502691507339478,-2.277339458465576,1.3128383159637451,-0.32427331805229187,0.27075594663619995,-1.960565447807312,0.07552456110715866,-0.04381739720702171,3.5981807708740234,4.471438884735107,2.7679901123046875
16,Dave Rodgers - Deja Vu.mp3,-47.88420486450195,57.651031494140625,6.352365970611572,17.75516700744629,-0.9833478331565857,1.9191982746124268,3.2838127613067627,7.4916815757751465,-0.20961037278175354,9.623345375061035,-1.1717623472213745,7.360075950622559,-0.6552634835243225,4.138429164886475,0.9741836190223694,3.7962262630462646,-1.559752345085144,4.9179511070251465,-0.050115346908569336,4.657447814941406
17,Dave Rodgers - Gas Gas Gas.mp3,-38.01967239379883,65.28884887695312,1.5813157558441162,12.63204574584961,0.12698793411254883,5.223979949951172,-2.168469190597534,7.446500301361084,-2.1238691806793213,6.148099899291992,-0.8908859491348267,5.47371768951416,-0.39694488048553467,3.229707956314087,-0.05165265128016472,2.5195064544677734,-1.7598751783370972,1.702502965927124,-1.1897765398025513,4.043818950653076
18,Dave Rodgers - The Race Is Over.mp3,-3.0116665363311768,62.36871337890625,5.622706890106201,17.04380226135254,1.8382645845413208,5.37336540222168,-0.3081474304199219,5.063002109527588,-2.473931074142456,7.236704349517822,1.0406718254089355,4.6722187995910645,-1.592473030090332,2.284339666366577,-1.9225112199783325,2.0829126834869385,-0.22925511002540588,3.207709550857544,-1.8073642253875732,3.5128560066223145
19,DHLC.mp3,-48.82258987426758,74.60797119140625,-17.936676025390625,28.693504333496094,-4.838623046875,8.704147338867188,-4.561463832855225,3.3601808547973633,-5.102324962615967,7.077415466308594,-1.308441400527954,4.380375862121582,-1.935107946395874,1.401875376701355,-3.805263042449951,0.5469411611557007,-4.532918453216553,0.4109005331993103,-3.4149913787841797,0.512012779712677
20,Digitalism - Illusion.mp3,-44.4710693359375,64.15467071533203,-0.33999595046043396,12.676199913024902,-8.42844009399414,6.490044116973877,-5.6224589347839355,0.3803730905056,-3.015829563140869,8.183496475219727,-0.08053182065486908,0.27617326378822327,-2.687744617462158,4.011353015899658,-0.8489322066307068,3.541386127471924,0.5588842034339905,2.221827745437622,-3.4261574745178223,4.318562030792236
21,DJ KIMERA - CLOUD UP (Extended ver.).mp3,-78.96234130859375,99.91948699951172,3.1819796562194824,18.865461349487305,-6.112918376922607,8.274659156799316,3.594542980194092,5.985732078552246,-8.12405014038086,2.3830435276031494,-0.3550722002983093,-2.704514980316162,-5.5388712882995605,6.548954010009766,-0.5511645674705505,7.2714409828186035,1.9918456077575684,2.5063440799713135,1.8346498012542725,0.1275796741247177
22,Don Diablo - Gotta Let U Go.mp3,-60.37737274169922,122.00096893310547,-14.355280876159668,22.988597869873047,12.393505096435547,7.066751003265381,-3.58628511428833,9.3385009765625,-1.1916227340698242,5.855367183685303,0.9392417073249817,3.8170413970947266,-0.30083024501800537,3.0257863998413086,-0.8273059129714966,4.984522819519043,-0.2334848791360855,5.741129398345947,2.067153215408325,1.7372912168502808
23,Don Diablo - Momentum.mp3,-17.610851287841797,91.85585021972656,-10.662748336791992,21.747093200683594,11.312797546386719,9.630287170410156,-1.0755857229232788,9.570255279541016,-2.017340898513794,1.3690247535705566,0.8044341802597046,5.157416820526123,-1.1844955682754517,3.1053876876831055,-0.14002268016338348,5.099471569061279,5.075127124786377,8.959246635437012,0.46783915162086487,-0.309548944234848
24,Drake - Headlines.mp3,-104.5329818725586,116.83977508544922,6.488405704498291,14.46804428100586,8.336841583251953,1.3525214195251465,-6.950794696807861,2.2827565670013428,-3.5155909061431885,-0.04802662134170532,-0.5485778450965881,2.823577642440796,-1.4371036291122437,3.4919722080230713,-2.205686330795288,1.822450041770935,-2.9808266162872314,1.0341979265213013,-3.1579790115356445,-2.7955193519592285
